codigo_ine,municipio,provincia
32062,Porqueira,Ourense
32065,Punxín,Ourense
32066,Quintela de Leirado,Ourense
32067,Rairiz de Veiga,Ourense
32068,Ramirás,Ourense
32069,Ribadavia,Ourense
32071,Riós,Ourense
32072,"Rúa, A",Ourense
32073,Rubiá,Ourense
32074,San Amaro,Ourense
32075,San Cibrao das Viñas,Ourense
32076,San Cristovo de Cea,Ourense
32070,San Xoán de Río,Ourense
32077,Sandiás,Ourense
32078,Sarreaus,Ourense
32079,Taboadela,Ourense
32080,"Teixeira, A",Ourense
32081,Toén,Ourense
32082,Trasmiras,Ourense
32083,"Veiga, A",Ourense
32084,Verea,Ourense
32085,Verín,Ourense
32086,Viana do Bolo,Ourense
32087,Vilamarín,Ourense
32088,Vilamartín de Valdeorras,Ourense
32089,Vilar de Barrio,Ourense
32090,Vilar de Santos,Ourense
32091,Vilardevós,Ourense
32092,Vilariño de Conso,Ourense
32032,Xinzo de Limia,Ourense
32036,Xunqueira de Ambía,Ourense
32037,Xunqueira de Espadanedo,Ourense
33001,Allande,Asturias
33002,Aller,Asturias
33003,Amieva,Asturias
33004,Avilés,Asturias
33005,Belmonte de Miranda,Asturias
33006,Bimenes,Asturias
33007,Boal,Asturias
33008,Cabrales,Asturias
33009,Cabranes,Asturias
33010,Candamo,Asturias
33012,Cangas de Onís,Asturias
33011,Cangas del Narcea,Asturias
33013,Caravia,Asturias
33014,Carreño,Asturias
33015,Caso,Asturias
33016,Castrillón,Asturias
33017,Castropol,Asturias
33018,Coaña,Asturias
33019,Colunga,Asturias
33020,Corvera de Asturias,Asturias
33021,Cudillero,Asturias
33022,Degaña,Asturias
33023,"Franco, El",Asturias
33024,Gijón,Asturias
33025,Gozón,Asturias
33026,Grado,Asturias
33027,Grandas de Salime,Asturias
33028,Ibias,Asturias
33029,Illano,Asturias
33030,Illas,Asturias
33031,Langreo,Asturias
33032,Laviana,Asturias
33033,Lena,Asturias
33035,Llanera,Asturias
33036,Llanes,Asturias
33037,Mieres,Asturias
33038,Morcín,Asturias
33039,Muros de Nalón,Asturias
33040,Nava,Asturias
33041,Navia,Asturias
33042,Noreña,Asturias
33043,Onís,Asturias
33044,Oviedo,Asturias
33045,Parres,Asturias
33046,Peñamellera Alta,Asturias
33047,Peñamellera Baja,Asturias
33048,Pesoz,Asturias
33049,Piloña,Asturias
33050,Ponga,Asturias
33051,Pravia,Asturias
33052,Proaza,Asturias
33053,Quirós,Asturias
33054,"Regueras, Las",Asturias
33055,Ribadedeva,Asturias
33056,Ribadesella,Asturias
33057,Ribera de Arriba,Asturias
33058,Riosa,Asturias
33059,Salas,Asturias
33061,San Martín de Oscos,Asturias
33060,San Martín del Rey Aurelio,Asturias
33063,San Tirso de Abres,Asturias
33062,Santa Eulalia de Oscos,Asturias
33064,Santo Adriano,Asturias
33065,Sariego,Asturias
33066,Siero,Asturias
33067,Sobrescobio,Asturias
33068,Somiedo,Asturias
33069,Soto del Barco,Asturias
33070,Tapia de Casariego,Asturias
33071,Taramundi,Asturias
33072,Teverga,Asturias
33073,Tineo,Asturias
33034,Valdés,Asturias
33074,Vegadeo,Asturias
33075,Villanueva de Oscos,Asturias
33076,Villaviciosa,Asturias
33077,Villayón,Asturias
33078,Yernes y Tameza,Asturias
34001,Abarca de Campos,Palencia
34003,Abia de las Torres,Palencia
34004,Aguilar de Campoo,Palencia
34005,Alar del Rey,Palencia
34006,Alba de Cerrato,Palencia
34009,Amayuelas de Arriba,Palencia
34010,Ampudia,Palencia
34011,Amusco,Palencia
34012,Antigüedad,Palencia
34015,Arconada,Palencia
34017,Astudillo,Palencia
34018,Autilla del Pino,Palencia
34019,Autillo de Campos,Palencia
34020,Ayuela,Palencia
34022,Baltanás,Palencia
34024,Baquerín de Campos,Palencia
34025,Bárcena de Campos,Palencia
34027,Barruelo de Santullán,Palencia
34028,Báscones de Ojeda,Palencia
34029,Becerril de Campos,Palencia
34031,Belmonte de Campos,Palencia
34032,Berzosilla,Palencia
34033,Boada de Campos,Palencia
34035,Boadilla de Rioseco,Palencia
34034,Boadilla del Camino,Palencia
34036,Brañosera,Palencia
34037,Buenavista de Valdavia,Palencia
34038,Bustillo de la Vega,Palencia
34039,Bustillo del Páramo de Carrión,Palencia
34041,Calahorra de Boedo,Palencia
34042,Calzada de los Molinos,Palencia
34045,Capillas,Palencia
34046,Cardeñosa de Volpejera,Palencia
34047,Carrión de los Condes,Palencia
34048,Castil de Vela,Palencia
34049,Castrejón de la Peña,Palencia
34050,Castrillo de Don Juan,Palencia
34051,Castrillo de Onielo,Palencia
34052,Castrillo de Villavega,Palencia
34053,Castromocho,Palencia
34055,Cervatos de la Cueza,Palencia
34056,Cervera de Pisuerga,Palencia
34057,Cevico de la Torre,Palencia
34058,Cevico Navero,Palencia
34059,Cisneros,Palencia
34060,Cobos de Cerrato,Palencia
34061,Collazos de Boedo,Palencia
34062,Congosto de Valdavia,Palencia
34063,Cordovilla la Real,Palencia
34066,Cubillas de Cerrato,Palencia
34067,Dehesa de Montejo,Palencia
34068,Dehesa de Romanos,Palencia
34069,Dueñas,Palencia
34070,Espinosa de Cerrato,Palencia
34071,Espinosa de Villagonzalo,Palencia
34072,Frechilla,Palencia
34073,Fresno del Río,Palencia
34074,Frómista,Palencia
34076,Fuentes de Nava,Palencia
34077,Fuentes de Valdepero,Palencia
34079,Grijota,Palencia
34080,Guardo,Palencia
34081,Guaza de Campos,Palencia
34082,Hérmedes de Cerrato,Palencia
34083,Herrera de Pisuerga,Palencia
34084,Herrera de Valdecañas,Palencia
34086,Hontoria de Cerrato,Palencia
34087,Hornillos de Cerrato,Palencia
34088,Husillos,Palencia
34089,Itero de la Vega,Palencia
34091,Lagartos,Palencia
34092,Lantadilla,Palencia
34094,Ledigos,Palencia
34903,Loma de Ucieza,Palencia
34096,Lomas,Palencia
34098,Magaz de Pisuerga,Palencia
34099,Manquillos,Palencia
34100,Mantinos,Palencia
34101,Marcilla de Campos,Palencia
34102,Mazariegos,Palencia
34103,Mazuecos de Valdeginate,Palencia
34104,Melgar de Yuso,Palencia
34106,Meneses de Campos,Palencia
34107,Micieces de Ojeda,Palencia
34108,Monzón de Campos,Palencia
34109,Moratinos,Palencia
34110,Mudá,Palencia
34112,Nogal de las Huertas,Palencia
34113,Olea de Boedo,Palencia
34114,Olmos de Ojeda,Palencia
34116,Osornillo,Palencia
34901,Osorno la Mayor,Palencia
34120,Palencia,Palencia
34121,Palenzuela,Palencia
34122,Páramo de Boedo,Palencia
34123,Paredes de Nava,Palencia
34124,Payo de Ojeda,Palencia
34125,Pedraza de Campos,Palencia
34126,Pedrosa de la Vega,Palencia
34127,Perales,Palencia
34904,"Pernía, La",Palencia
34129,Pino del Río,Palencia
34130,Piña de Campos,Palencia
34131,Población de Arroyo,Palencia
34132,Población de Campos,Palencia
34133,Población de Cerrato,Palencia
34134,Polentinos,Palencia
34135,Pomar de Valdivia,Palencia
34136,Poza de la Vega,Palencia
34137,Pozo de Urama,Palencia
34139,Prádanos de Ojeda,Palencia
34140,"Puebla de Valdavia, La",Palencia
34141,Quintana del Puente,Palencia
34143,Quintanilla de Onsoña,Palencia
34146,Reinoso de Cerrato,Palencia
34147,Renedo de la Vega,Palencia
34149,Requena de Campos,Palencia
34151,Respenda de la Peña,Palencia
34152,Revenga de Campos,Palencia
34154,Revilla de Collazos,Palencia
34155,Ribas de Campos,Palencia
34156,Riberos de la Cueza,Palencia
34157,Saldaña,Palencia
34158,Salinas de Pisuerga,Palencia
34159,San Cebrián de Campos,Palencia
34160,San Cebrián de Mudá,Palencia
34161,San Cristóbal de Boedo,Palencia
34163,San Mamés de Campos,Palencia
34165,San Román de la Cuba,Palencia
34167,Santa Cecilia del Alcor,Palencia
34168,Santa Cruz de Boedo,Palencia
34169,Santervás de la Vega,Palencia
34170,Santibáñez de Ecla,Palencia
34171,Santibáñez de la Peña,Palencia
34174,Santoyo,Palencia
34175,"Serna, La",Palencia
34177,Soto de Cerrato,Palencia
34176,Sotobañado y Priorato,Palencia
34178,Tabanera de Cerrato,Palencia
34179,Tabanera de Valdavia,Palencia
34180,Támara de Campos,Palencia
34181,Tariego de Cerrato,Palencia
34182,Torquemada,Palencia
34184,Torremormojón,Palencia
34185,Triollo,Palencia
34186,Valbuena de Pisuerga,Palencia
34189,Valdeolmillos,Palencia
34190,Valderrábano,Palencia
34192,Valde-Ucieza,Palencia
34196,Valle de Cerrato,Palencia
34902,Valle del Retortillo,Palencia
34199,Velilla del Río Carrión,Palencia
34023,Venta de Baños,Palencia
34201,Vertavillo,Palencia
34093,"Vid de Ojeda, La",Palencia
34202,Villabasta de Valdavia,Palencia
34204,Villacidaler,Palencia
34205,Villaconancio,Palencia
34206,Villada,Palencia
34208,Villaeles de Valdavia,Palencia
34210,Villahán,Palencia
34211,Villaherreros,Palencia
34213,Villalaco,Palencia
34214,Villalba de Guardo,Palencia
34215,Villalcázar de Sirga,Palencia
34216,Villalcón,Palencia
34217,Villalobón,Palencia
34218,Villaluenga de la Vega,Palencia
34220,Villamartín de Campos,Palencia
34221,Villamediana,Palencia
34222,Villameriel,Palencia
34223,Villamoronta,Palencia
34224,Villamuera de la Cueza,Palencia
34225,Villamuriel de Cerrato,Palencia
34227,Villanueva del Rebollar,Palencia
34228,Villanuño de Valdavia,Palencia
34229,Villaprovedo,Palencia
34230,Villarmentero de Campos,Palencia
34231,Villarrabé,Palencia
34232,Villarramiel,Palencia
34233,Villasarracino,Palencia
34234,Villasila de Valdavia,Palencia
34236,Villaturde,Palencia
34237,Villaumbrales,Palencia
34238,Villaviudas,Palencia
34240,Villerías de Campos,Palencia
34241,Villodre,Palencia
34242,Villodrigo,Palencia
34243,Villoldo,Palencia
34245,Villota del Páramo,Palencia
34246,Villovieco,Palencia
35001,Agaete,Las Palmas
35002,Agüimes,Las Palmas
35020,"Aldea de San Nicolás, La",Las Palmas
35003,Antigua,Las Palmas
35004,Arrecife,Las Palmas
35005,Artenara,Las Palmas
35006,Arucas,Las Palmas
35007,Betancuria,Las Palmas
35008,Firgas,Las Palmas
35009,Gáldar,Las Palmas
35010,Haría,Las Palmas
35011,Ingenio,Las Palmas
35012,Mogán,Las Palmas
35013,Moya,Las Palmas
35014,"Oliva, La",Las Palmas
35015,Pájara,Las Palmas
35016,"Palmas de Gran Canaria, Las",Las Palmas
35017,Puerto del Rosario,Las Palmas
35018,San Bartolomé,Las Palmas
35019,San Bartolomé de Tirajana,Las Palmas
35021,Santa Brígida,Las Palmas
35022,Santa Lucía de Tirajana,Las Palmas
35023,Santa María de Guía de Gran Canaria,Las Palmas
35024,Teguise,Las Palmas
35025,Tejeda,Las Palmas
35026,Telde,Las Palmas
35027,Teror,Las Palmas
35028,Tías,Las Palmas
35029,Tinajo,Las Palmas
35030,Tuineje,Las Palmas
35032,Valleseco,Las Palmas
35031,Valsequillo de Gran Canaria,Las Palmas
35033,Vega de San Mateo,Las Palmas
35034,Yaiza,Las Palmas
36020,Agolada,Pontevedra
36001,Arbo,Pontevedra
36003,Baiona,Pontevedra
36002,Barro,Pontevedra
36004,Bueu,Pontevedra
36005,Caldas de Reis,Pontevedra
36006,Cambados,Pontevedra
36007,Campo Lameiro,Pontevedra
36008,Cangas,Pontevedra
36009,"Cañiza, A",Pontevedra
36010,Catoira,Pontevedra
36902,Cerdedo-Cotobade,Pontevedra
36013,Covelo,Pontevedra
36014,Crecente,Pontevedra
36015,Cuntis,Pontevedra
36016,Dozón,Pontevedra
36017,"Estrada, A",Pontevedra
36018,Forcarei,Pontevedra
36019,Fornelos de Montes,Pontevedra
36021,Gondomar,Pontevedra
36022,"Grove, O",Pontevedra
36023,"Guarda, A",Pontevedra
36901,"Illa de Arousa, A",Pontevedra
36024,Lalín,Pontevedra
36025,"Lama, A",Pontevedra
36026,Marín,Pontevedra
36027,Meaño,Pontevedra
36028,Meis,Pontevedra
36029,Moaña,Pontevedra
36030,Mondariz,Pontevedra
36031,Mondariz-Balneario,Pontevedra
36032,Moraña,Pontevedra
36033,Mos,Pontevedra
36034,"Neves, As",Pontevedra
36035,Nigrán,Pontevedra
36036,Oia,Pontevedra
36037,Pazos de Borbén,Pontevedra
36041,Poio,Pontevedra
36043,Ponte Caldelas,Pontevedra
36042,Ponteareas,Pontevedra
36044,Pontecesures,Pontevedra
36038,Pontevedra,Pontevedra
36039,"Porriño, O",Pontevedra
36040,Portas,Pontevedra
36045,Redondela,Pontevedra
36046,Ribadumia,Pontevedra
36047,Rodeiro,Pontevedra
36048,"Rosal, O",Pontevedra
36049,Salceda de Caselas,Pontevedra
36050,Salvaterra de Miño,Pontevedra
36051,Sanxenxo,Pontevedra
36052,Silleda,Pontevedra
36053,Soutomaior,Pontevedra
36054,Tomiño,Pontevedra
36055,Tui,Pontevedra
36056,Valga,Pontevedra
36057,Vigo,Pontevedra
36059,Vila de Cruces,Pontevedra
36058,Vilaboa,Pontevedra
36060,Vilagarcía de Arousa,Pontevedra
36061,Vilanova de Arousa,Pontevedra
37001,Abusejo,Salamanca
37002,Agallas,Salamanca
37003,Ahigal de los Aceiteros,Salamanca
37004,Ahigal de Villarino,Salamanca
37005,"Alameda de Gardón, La",Salamanca
37006,"Alamedilla, La",Salamanca
37007,Alaraz,Salamanca
37008,Alba de Tormes,Salamanca
37009,Alba de Yeltes,Salamanca
37010,"Alberca, La",Salamanca
37011,"Alberguería de Argañán, La",Salamanca
37012,Alconada,Salamanca
37015,Aldea del Obispo,Salamanca
37013,Aldeacipreste,Salamanca
37014,Aldeadávila de la Ribera,Salamanca
37016,Aldealengua,Salamanca
37017,Aldeanueva de Figueroa,Salamanca
37018,Aldeanueva de la Sierra,Salamanca
37019,Aldearrodrigo,Salamanca
37020,Aldearrubia,Salamanca
37021,Aldeaseca de Alba,Salamanca
37022,Aldeaseca de la Frontera,Salamanca
37023,Aldeatejada,Salamanca
37024,Aldeavieja de Tormes,Salamanca
37025,Aldehuela de la Bóveda,Salamanca
37026,Aldehuela de Yeltes,Salamanca
37027,Almenara de Tormes,Salamanca
37028,Almendra,Salamanca
37029,Anaya de Alba,Salamanca
37030,Añover de Tormes,Salamanca
37031,Arabayona de Mógica,Salamanca
37032,Arapiles,Salamanca
37033,Arcediano,Salamanca
37034,"Arco, El",Salamanca
37035,Armenteros,Salamanca
37037,"Atalaya, La",Salamanca
37038,Babilafuente,Salamanca
37039,Bañobárez,Salamanca
37040,Barbadillo,Salamanca
37041,Barbalos,Salamanca
37042,Barceo,Salamanca
37044,Barruecopardo,Salamanca
37045,"Bastida, La",Salamanca
37046,Béjar,Salamanca
37047,Beleña,Salamanca
37049,Bermellar,Salamanca
37050,Berrocal de Huebra,Salamanca
37051,Berrocal de Salvatierra,Salamanca
37052,Boada,Salamanca
37054,"Bodón, El",Salamanca
37055,Bogajo,Salamanca
37056,"Bouza, La",Salamanca
37057,Bóveda del Río Almar,Salamanca
37058,Brincones,Salamanca
37059,Buenamadre,Salamanca
37060,Buenavista,Salamanca
37061,"Cabaco, El",Salamanca
37063,"Cabeza de Béjar, La",Salamanca
37065,Cabeza del Caballo,Salamanca
37062,Cabezabellosa de la Calzada,Salamanca
37067,Cabrerizos,Salamanca
37068,Cabrillas,Salamanca
37069,Calvarrasa de Abajo,Salamanca
37070,Calvarrasa de Arriba,Salamanca
37071,"Calzada de Béjar, La",Salamanca
37072,Calzada de Don Diego,Salamanca
37073,Calzada de Valdunciel,Salamanca
37074,Campillo de Azaba,Salamanca
37077,"Campo de Peñaranda, El",Salamanca
37078,Candelario,Salamanca
37079,Canillas de Abajo,Salamanca
37080,Cantagallo,Salamanca
37081,Cantalapiedra,Salamanca
37082,Cantalpino,Salamanca
37083,Cantaracillo,Salamanca
37085,Carbajosa de la Sagrada,Salamanca
37086,Carpio de Azaba,Salamanca
37087,Carrascal de Barregas,Salamanca
37088,Carrascal del Obispo,Salamanca
37089,Casafranca,Salamanca
37090,"Casas del Conde, Las",Salamanca
37091,Casillas de Flores,Salamanca
37092,Castellanos de Moriscos,Salamanca
37185,Castellanos de Villiquera,Salamanca
37096,Castillejo de Martín Viejo,Salamanca
37097,Castraz,Salamanca
37098,Cepeda,Salamanca
37099,Cereceda de la Sierra,Salamanca
37100,Cerezal de Peñahorcada,Salamanca
37101,Cerralbo,Salamanca
37102,"Cerro, El",Salamanca
37103,Cespedosa de Tormes,Salamanca
37114,Chagarcía Medianero,Salamanca
37104,Cilleros de la Bastida,Salamanca
37106,Cipérez,Salamanca
37107,Ciudad Rodrigo,Salamanca
37108,Coca de Alba,Salamanca
37109,Colmenar de Montemayor,Salamanca
37110,Cordovilla,Salamanca
37112,Cristóbal,Salamanca
37113,"Cubo de Don Sancho, El",Salamanca
37115,Dios le Guarde,Salamanca
37116,Doñinos de Ledesma,Salamanca
37117,Doñinos de Salamanca,Salamanca
37118,Éjeme,Salamanca
37120,Encina de San Silvestre,Salamanca
37119,"Encina, La",Salamanca
37121,Encinas de Abajo,Salamanca
37122,Encinas de Arriba,Salamanca
37123,Encinasola de los Comendadores,Salamanca
37124,Endrinal,Salamanca
37125,Escurial de la Sierra,Salamanca
37126,Espadaña,Salamanca
37127,Espeja,Salamanca
37128,Espino de la Orbada,Salamanca
37129,Florida de Liébana,Salamanca
37130,Forfoleda,Salamanca
37131,Frades de la Sierra,Salamanca
37132,"Fregeneda, La",Salamanca
37133,Fresnedoso,Salamanca
37134,Fresno Alhándiga,Salamanca
37135,"Fuente de San Esteban, La",Salamanca
37136,Fuenteguinaldo,Salamanca
37137,Fuenteliante,Salamanca
37138,Fuenterroble de Salvatierra,Salamanca
37139,Fuentes de Béjar,Salamanca
37140,Fuentes de Oñoro,Salamanca
37141,Gajates,Salamanca
37142,Galindo y Perahuy,Salamanca
37143,Galinduste,Salamanca
37144,Galisancho,Salamanca
37145,Gallegos de Argañán,Salamanca
37146,Gallegos de Solmirón,Salamanca
37147,Garcibuey,Salamanca
37148,Garcihernández,Salamanca
37149,Garcirrey,Salamanca
37150,Gejuelo del Barro,Salamanca
37151,Golpejas,Salamanca
37152,Gomecello,Salamanca
37154,Guadramiro,Salamanca
37155,Guijo de Ávila,Salamanca
37156,Guijuelo,Salamanca
37157,Herguijuela de Ciudad Rodrigo,Salamanca
37158,Herguijuela de la Sierra,Salamanca
37159,Herguijuela del Campo,Salamanca
37160,Hinojosa de Duero,Salamanca
37161,Horcajo de Montemayor,Salamanca
37162,Horcajo Medianero,Salamanca
37163,"Hoya, La",Salamanca
37164,Huerta,Salamanca
37165,Iruelos,Salamanca
37166,Ituero de Azaba,Salamanca
37167,Juzbado,Salamanca
37168,Lagunilla,Salamanca
37169,Larrodrigo,Salamanca
37170,Ledesma,Salamanca
37171,Ledrada,Salamanca
37172,Linares de Riofrío,Salamanca
37173,Lumbrales,Salamanca
37175,Machacón,Salamanca
37174,Macotera,Salamanca
37176,Madroñal,Salamanca
37177,"Maíllo, El",Salamanca
37178,Malpartida,Salamanca
37179,Mancera de Abajo,Salamanca
37180,"Manzano, El",Salamanca
37181,Martiago,Salamanca
37183,Martín de Yeltes,Salamanca
37182,Martinamor,Salamanca
37184,Masueco,Salamanca
37186,"Mata de Ledesma, La",Salamanca
37187,Matilla de los Caños del Río,Salamanca
37188,"Maya, La",Salamanca
37189,Membribe de la Sierra,Salamanca
37190,Mieza,Salamanca
37191,"Milano, El",Salamanca
37192,Miranda de Azán,Salamanca
37193,Miranda del Castañar,Salamanca
37194,Mogarraz,Salamanca
37195,Molinillo,Salamanca
37196,Monforte de la Sierra,Salamanca
37197,Monleón,Salamanca
37198,Monleras,Salamanca
37199,Monsagro,Salamanca
37200,Montejo,Salamanca
37201,Montemayor del Río,Salamanca
37202,Monterrubio de Armuña,Salamanca
37203,Monterrubio de la Sierra,Salamanca
37204,Morasverdes,Salamanca
37205,Morille,Salamanca
37206,Moríñigo,Salamanca
37207,Moriscos,Salamanca
37208,Moronta,Salamanca
37209,Mozárbez,Salamanca
37211,Narros de Matalayegua,Salamanca
37213,Nava de Béjar,Salamanca
37214,Nava de Francia,Salamanca
37215,Nava de Sotrobal,Salamanca
37212,Navacarros,Salamanca
37216,Navales,Salamanca
37217,Navalmoral de Béjar,Salamanca
37218,Navamorales,Salamanca
37219,Navarredonda de la Rinconada,Salamanca
37221,Navasfrías,Salamanca
37222,Negrilla de Palencia,Salamanca
37223,Olmedo de Camaces,Salamanca
37224,"Orbada, La",Salamanca
37225,Pajares de la Laguna,Salamanca
37226,Palacios del Arzobispo,Salamanca
37228,Palaciosrubios,Salamanca
37229,Palencia de Negrilla,Salamanca
37230,Parada de Arriba,Salamanca
37231,Parada de Rubiales,Salamanca
37232,Paradinas de San Juan,Salamanca
37233,Pastores,Salamanca
37234,"Payo, El",Salamanca
37235,Pedraza de Alba,Salamanca
37236,Pedrosillo de Alba,Salamanca
37237,Pedrosillo de los Aires,Salamanca
37238,Pedrosillo el Ralo,Salamanca
37239,"Pedroso de la Armuña, El",Salamanca
37240,Pelabravo,Salamanca
37241,Pelarrodríguez,Salamanca
37242,Pelayos,Salamanca
37243,"Peña, La",Salamanca
37244,Peñacaballera,Salamanca
37245,Peñaparda,Salamanca
37246,Peñaranda de Bracamonte,Salamanca
37247,Peñarandilla,Salamanca
37248,Peralejos de Abajo,Salamanca
37249,Peralejos de Arriba,Salamanca
37250,Pereña de la Ribera,Salamanca
37251,Peromingo,Salamanca
37252,Pinedas,Salamanca
37253,"Pino de Tormes, El",Salamanca
37254,Pitiegua,Salamanca
37255,Pizarral,Salamanca
37256,Poveda de las Cintas,Salamanca
37257,Pozos de Hinojo,Salamanca
37258,Puebla de Azaba,Salamanca
37259,Puebla de San Medel,Salamanca
37260,Puebla de Yeltes,Salamanca
37261,Puente del Congosto,Salamanca
37262,Puertas,Salamanca
37263,Puerto de Béjar,Salamanca
37264,Puerto Seguro,Salamanca
37265,Rágama,Salamanca
37266,"Redonda, La",Salamanca
37267,Retortillo,Salamanca
37268,"Rinconada de la Sierra, La",Salamanca
37269,Robleda,Salamanca
37270,Robliza de Cojos,Salamanca
37271,Rollán,Salamanca
37272,Saelices el Chico,Salamanca
37273,"Sagrada, La",Salamanca
37303,"Sahugo, El",Salamanca
37274,Salamanca,Salamanca
37275,Saldeana,Salamanca
37276,Salmoral,Salamanca
37277,Salvatierra de Tormes,Salamanca
37278,San Cristóbal de la Cuesta,Salamanca
37284,San Esteban de la Sierra,Salamanca
37285,San Felices de los Gallegos,Salamanca
37286,San Martín del Castañar,Salamanca
37287,San Miguel de Valero,Salamanca
37036,San Miguel del Robledo,Salamanca
37288,San Morales,Salamanca
37289,San Muñoz,Salamanca
37291,San Pedro de Rozados,Salamanca
37290,San Pedro del Valle,Salamanca
37292,San Pelayo de Guareña,Salamanca
37280,Sanchón de la Ribera,Salamanca
37281,Sanchón de la Sagrada,Salamanca
37282,Sanchotello,Salamanca
37279,Sancti-Spíritus,Salamanca
37283,Sando,Salamanca
37293,Santa María de Sando,Salamanca
37294,Santa Marta de Tormes,Salamanca
37296,Santiago de la Puebla,Salamanca
37297,Santibáñez de Béjar,Salamanca
37298,Santibáñez de la Sierra,Salamanca
37299,Santiz,Salamanca
37300,"Santos, Los",Salamanca
37301,Sardón de los Frailes,Salamanca
37302,Saucelle,Salamanca
37304,Sepulcro-Hilario,Salamanca
37305,Sequeros,Salamanca
37306,Serradilla del Arroyo,Salamanca
37307,Serradilla del Llano,Salamanca
37309,"Sierpe, La",Salamanca
37310,Sieteiglesias de Tormes,Salamanca
37311,Sobradillo,Salamanca
37312,Sorihuela,Salamanca
37313,Sotoserrano,Salamanca
37314,Tabera de Abajo,Salamanca
37315,"Tala, La",Salamanca
37316,Tamames,Salamanca
37317,Tarazona de Guareña,Salamanca
37318,Tardáguila,Salamanca
37319,"Tejado, El",Salamanca
37320,Tejeda y Segoyuela,Salamanca
37321,Tenebrón,Salamanca
37322,Terradillos,Salamanca
37323,Topas,Salamanca
37324,Tordillos,Salamanca
37325,"Tornadizo, El",Salamanca
37327,Torresmenudas,Salamanca
37328,Trabanca,Salamanca
37329,Tremedal de Tormes,Salamanca
37330,Valdecarros,Salamanca
37331,Valdefuentes de Sangusín,Salamanca
37332,Valdehijaderos,Salamanca
37333,Valdelacasa,Salamanca
37334,Valdelageve,Salamanca
37335,Valdelosa,Salamanca
37336,Valdemierque,Salamanca
37337,Valderrodrigo,Salamanca
37338,Valdunciel,Salamanca
37339,Valero,Salamanca
37343,Vallejera de Riofrío,Salamanca
37340,Valsalabroso,Salamanca
37341,Valverde de Valdelacasa,Salamanca
37342,Valverdón,Salamanca
37344,Vecinos,Salamanca
37345,Vega de Tirados,Salamanca
37346,"Veguillas, Las",Salamanca
37347,"Vellés, La",Salamanca
37348,Ventosa del Río Almar,Salamanca
37349,"Vídola, La",Salamanca
